auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
c622beff-c21f-4317-8c31-5eb3708a806d,control,2020-07-03,15,CLT-L09,6,Chrome Mobile,0,0
c6307c8f-cd40-493d-aa78-76c4a82cf728,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
c6451d16-ba30-42c8-9d4a-604b17d13b50,exposed,2020-07-10,1,Generic Smartphone,6,Chrome Mobile,0,0
c64b207a-b6ae-495c-b974-7a98aa56c66e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c64fa38e-3ada-4e59-bce0-d7e02c0ea7fb,exposed,2020-07-03,3,Generic Smartphone,6,Chrome Mobile,0,1
c65df24b-e076-44ec-9d6b-73aef89d660d,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,0
c6658475-8e57-4afe-a491-47345e542e07,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,0
c66b34f2-ddcd-481a-b240-7f0d3e758ae8,control,2020-07-09,5,Samsung SM-G960F,6,Samsung Internet,1,0
c6768274-c06b-4dc2-ba1b-1519b9a46010,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,0,0
c685dd66-dcba-4501-8c0f-a9fa09474729,exposed,2020-07-03,14,Generic Smartphone,6,Chrome Mobile,0,0
c6893f87-6ade-49a7-8719-2fa4f8636d97,control,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
c695f321-0d26-4ab0-b64f-9d37c31fd422,control,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,0,0
c69f8070-5fcb-4ac1-acff-524b8c70fc6e,exposed,2020-07-08,10,Samsung SM-G930F,6,Samsung Internet,0,0
c6a866c7-d4b0-44c2-b151-0bfdd9c74f26,exposed,2020-07-08,19,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
c6ac9a79-8ec1-4369-a44a-f1f31af3bfd6,control,2020-07-04,17,iPhone,5,Mobile Safari,0,0
c6ae064d-841c-4061-b9f7-2ce601697f33,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
c6c8b746-4586-4144-bc2e-304bdb484b95,exposed,2020-07-07,13,Generic Smartphone,6,Chrome Mobile WebView,1,0
c6ca0f4f-043f-4da3-bb04-c51c36597aa8,exposed,2020-07-08,19,BKL-L09,6,Chrome Mobile WebView,0,0
c6cb4ad5-5249-4323-aed1-ca50fdb57a8d,exposed,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0,0
c6cf7911-c5a7-44ee-a188-14be6b223f4a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c6ddea31-d3a3-4d41-9e7a-fd88e35824b7,control,2020-07-08,2,Samsung SM-J415FN,6,Samsung Internet,0,0
c6e746b1-40cf-4663-a022-5b6768f36b84,control,2020-07-09,21,I3312,6,Chrome Mobile WebView,0,0
c6f04b15-b431-4273-8795-35179aab6f5d,exposed,2020-07-10,13,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
c6f7e8c5-61f2-45a4-a5de-cf5c2427bb76,exposed,2020-07-09,9,Moto $2,6,Chrome Mobile WebView,0,1
c6f8162c-f885-47de-bd57-0f26712d076c,exposed,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,0
c6f919c8-6ad8-436c-a3ba-b2dabc5d8f6e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c6f99e25-cd7b-480d-a9f5-4f4eddb7b2e9,exposed,2020-07-07,5,TA-1020,6,Chrome Mobile WebView,0,0
c711aa92-a370-46ba-ac76-f57385fcec7c,control,2020-07-04,1,Generic Smartphone,6,Chrome Mobile,0,0
c7164cfa-cd66-4e2a-b656-03808bbaf66a,exposed,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
c71818bb-8643-49ab-ba8b-6248017100eb,exposed,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
c72dd85e-26ba-4f96-a88f-f8c8c17796a1,exposed,2020-07-10,12,Samsung SM-A310F,6,Samsung Internet,0,0
c73e1438-b701-4cea-8827-05234b278388,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
c75246b8-6c22-4745-a840-9b296fa3f04f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c7548ae1-b8b5-4a56-bf2c-48f4dbeb69ab,exposed,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,0,0
c76a2915-ddc1-4827-90c8-7ec74f5f41a4,control,2020-07-07,2,Generic Smartphone,6,Chrome Mobile,0,0
c774d3d8-a33a-478b-9a1e-7c770d02fe8f,exposed,2020-07-10,9,Generic Smartphone,6,Facebook,1,0
c77985d9-16bf-4f94-a91a-c681d2ba439e,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
c78af211-8373-4451-94f2-b4377bf01400,control,2020-07-07,9,Samsung SM-A202F,6,Samsung Internet,0,0
c78cdd73-8297-4276-9a17-fe29be59955e,control,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,0,0
c78d52e1-7006-4fae-9bd7-de25deb1e5c9,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
c7910ed3-33ad-4872-9ded-a68d9f2e26d8,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,0,0
c7a9a050-63ad-4270-906c-93dd7b5c0055,exposed,2020-07-06,7,Samsung SM-A202F,6,Samsung Internet,0,0
c7accc81-ce21-4efd-ba35-c9822cf22dc0,exposed,2020-07-07,0,Generic Smartphone,6,Chrome Mobile,0,0
c7bba6ab-8e65-4d5a-8ea4-95e8171b90c6,exposed,2020-07-04,22,Generic Smartphone,6,Chrome Mobile WebView,0,0
c7bff0c8-b5e7-457d-b146-b25f80a10859,control,2020-07-03,15,VOG-L29,6,Facebook,0,0
c7c16e52-eff8-4885-bb50-43ab97a85fbc,control,2020-07-03,15,Samsung SM-A715F,6,Samsung Internet,0,0
c7c1c487-63cb-47c6-b07b-391c057f7db8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c7c58504-ba6d-4f6b-b04d-f3391af5aca2,exposed,2020-07-08,22,iPhone,5,Mobile Safari UI/WKWebView,0,0
c7ca17f7-8468-4a8e-a10c-3b8b0212e216,exposed,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,0,0
c7ce41f4-db89-4998-93ff-9f6e5e67c5b4,exposed,2020-07-04,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
c7d45d8d-29a7-45e6-bc00-7436478fbad7,exposed,2020-07-03,14,Pixel 3a,6,Chrome Mobile WebView,0,0
c7d54e98-7dbc-4196-a19d-466dbe2a7019,exposed,2020-07-03,5,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
c7d655bd-9a92-4e11-95ed-ee2c737738e8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c7d9af3b-6471-4ccd-acad-fa276d2821a5,exposed,2020-07-05,0,EML-L09,6,Chrome Mobile WebView,0,0
c7dd2b18-c89b-4178-9826-60bc18236e84,exposed,2020-07-09,14,iPhone,5,Mobile Safari,0,0
c7e9536f-9816-4226-a2d9-227782e9c0ca,exposed,2020-07-08,20,Samsung SM-J320FN,6,Samsung Internet,1,0
c7fa97a7-3dbb-4df2-baa8-64f80fb76620,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,1
c7fad8ec-e4c1-44f6-bd5c-6b919532c143,control,2020-07-08,21,Samsung SM-A202F,6,Samsung Internet,0,0
c800953c-cda5-4e74-b052-f52872091635,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c80d0341-28c1-48ec-ad05-7c8e56c2a58b,control,2020-07-05,12,Samsung SM-G986B,6,Samsung Internet,0,1
c81f8356-6e48-478c-8044-a0b056d59af8,control,2020-07-03,15,Samsung SM-G973F,6,Samsung Internet,0,0
c82c7395-ff2c-42cd-88b7-337959da05c3,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
c8343f68-b4b2-467c-8ee3-b41ac12251d2,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
c834791e-6131-4741-a4d0-7ee367206808,control,2020-07-07,10,Samsung SM-G930F,6,Samsung Internet,1,0
c83639cd-f51b-497b-8057-b5110fbe0dea,control,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,1
c83cef87-f9da-48f7-9495-f710b96aa449,exposed,2020-07-08,20,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
c83ff480-c187-470a-aea8-bfd97a6f3c8b,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
c8418fa4-c5ba-4736-8aed-b9684df50c28,control,2020-07-04,0,Samsung SM-J320FN,6,Samsung Internet,0,0
c84f71c3-c720-4777-a2e9-2b9f25dd63f9,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
c8507931-aebf-4d8b-b851-f55bab1fe2ce,control,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
c85787b6-0d76-4485-b582-bc0354d9190c,exposed,2020-07-05,4,Samsung SM-G960F,6,Samsung Internet,0,0
c85cadf7-542b-4cce-a8b7-feac3a5695fa,exposed,2020-07-10,12,Samsung SM-J610FN,6,Chrome Mobile WebView,0,0
c865709d-3a98-48f9-89bb-90e12dfa69e9,exposed,2020-07-04,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
c86909ec-fbba-45f6-b3f9-ed145d4f9349,exposed,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,1,0
c878f833-f718-485b-a808-a7beedcc9b35,control,2020-07-06,7,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
c87e7ee8-10fb-48e4-81f5-8236f4e2b3bf,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
c87f417b-b07b-4f30-bf14-6114216a0c64,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,1
c8801310-65e4-40c4-856b-93b8dd0d7200,exposed,2020-07-03,8,Samsung SM-G930F,6,Samsung Internet,0,0
c882d94d-bb77-415e-932d-1d42e8181d2f,control,2020-07-08,11,Generic Smartphone,6,Chrome Mobile,0,0
c8a3171a-3f9f-4d91-beb5-3212daca32f2,control,2020-07-06,5,STF-L09,6,Facebook,0,0
c8a474c9-dbb6-4014-bda0-b426b1eedc9f,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
c8a54d73-42ff-4d97-81fd-aabe6d65194a,exposed,2020-07-05,2,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
c8b8fe3b-fafd-4218-bbac-4ab67add85c4,control,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,1
c8c9c74f-259c-41a4-af07-c76d86b5053d,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
c8cb7c08-22e1-465b-8b2d-7690be9f1e4a,control,2020-07-04,14,iPhone,5,Mobile Safari,0,0
c8d7dcd6-450c-4de9-9fba-4f4785e46177,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
c8debff5-48be-4a6e-9a6b-eab3d676bdb8,control,2020-07-05,10,Samsung SM-G960F,6,Chrome Mobile WebView,0,1
c8e53f44-0f1d-4054-b917-a79ee68a7d63,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
c8ed529b-d916-468a-9574-bbd5692623a8,exposed,2020-07-09,16,Generic Smartphone,6,Chrome Mobile,0,0
c90bf84e-9c3e-43bb-a89e-ea2404e67eac,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
c9156307-22e4-43b3-b4be-5326510fe367,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
c919a537-a811-4275-b97f-04853aac0881,exposed,2020-07-10,2,iPhone,5,Mobile Safari,0,0
c91adfbe-b5bb-45c3-876d-acf39302465a,exposed,2020-07-04,9,C6903,6,Chrome Mobile WebView,0,0
c91b3f03-ebef-4da0-8dcc-35f127ed69b1,control,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
c92479d9-3648-4a13-bdbc-9f7c32313056,control,2020-07-05,5,Generic Smartphone,6,Chrome Mobile,0,0
c925f595-9223-43ba-9ad9-c0cf203a7894,exposed,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
c92df2e5-28f3-41a8-90ff-cde53a4bdee3,control,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
c92f7c73-37ea-412b-823d-b5d5dae4661c,control,2020-07-03,15,Nokia undefined$2$3,6,Chrome Mobile,0,0
c9333465-aa8f-4350-a34b-0c1a6897066f,control,2020-07-10,15,Samsung SM-G973F,6,Samsung Internet,0,0
c9366291-0dba-4721-808e-6681c552f8f1,control,2020-07-08,16,LG-$2,6,Chrome Mobile,0,0
c9378fed-ed99-4499-9266-94efa1896fe9,control,2020-07-04,13,Samsung SM-A530F,6,Samsung Internet,0,1
c93bd843-3e09-4884-9fe1-5e5483f657c8,control,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,1
c941fda3-6015-4d50-a684-c7330ef80c21,exposed,2020-07-10,11,Generic Smartphone,6,Chrome Mobile,0,0
c9435d84-abef-4dce-9e50-d40e6070bf38,control,2020-07-05,19,iPhone,5,Mobile Safari,0,0
c957e01e-8bb6-4f39-a3af-9d5b7517e6e3,exposed,2020-07-09,7,Samsung SM-G928F,6,Facebook,0,0
c9589816-924b-4c27-bdd6-d5d4a438495d,control,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,0,1
c964a1e0-364e-47c4-b2d5-426152e1ff62,control,2020-07-07,15,Generic Smartphone,6,Chrome Mobile,0,0
c965f7eb-fde7-4da3-8b14-a9f0b01bc935,control,2020-07-04,10,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
c967e574-b89e-467a-825b-18ce0b4c5e02,exposed,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,0,0
c96eedeb-d233-413e-8384-00cbf109fac9,exposed,2020-07-03,4,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
c9724455-1fa6-4164-b4c8-3d13aa94b3ef,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile,1,0
c9798b9c-7892-4e38-8c60-c2aa95dc13ff,exposed,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,0,0
c97bc903-b19a-4580-93df-7fea1e97dae5,control,2020-07-07,6,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
c9874636-17d2-4c15-9ab2-d8ebff8c65e5,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
c98df0a5-7761-493d-949b-09c806182736,control,2020-07-05,1,Generic Smartphone,6,Chrome Mobile,0,0
c9908f87-79ae-426f-85f9-0a9e5c9d433c,control,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
c990d824-1199-4416-97c5-e33fac0dbfb1,control,2020-07-03,15,HUAWEI $2,6,Facebook,0,0
c9976cf3-4564-4b58-8b6c-d3ee6b762b1c,control,2020-07-08,4,RNE-L21,6,Facebook,0,0
c9a53774-d6e9-4d07-ace5-5e1fd8ac45c2,exposed,2020-07-03,7,MAR-LX1A,6,Chrome Mobile WebView,0,0
c9b64665-34cb-434e-b49b-8104ff3e067f,exposed,2020-07-03,6,Pixel 3,6,Chrome Mobile WebView,0,0
c9bb0496-4d59-45fb-98ec-2b39a0657fff,control,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,1,0
c9bb8486-2490-4022-871a-25cb64886da1,control,2020-07-04,5,XiaoMi Redmi Note 8T,6,Facebook,0,0
c9c44519-dbfe-4852-9c27-e7009834f5e7,exposed,2020-07-10,11,Samsung SM-G770F,6,Facebook,0,0
c9cbeeb0-4109-4961-93e9-aeb5586693db,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
c9d10f42-a09e-4c81-8e52-beb14b765dd6,control,2020-07-07,19,Samsung SM-G977B,6,Chrome Mobile WebView,0,0
c9e9d81e-4801-48b6-aaa8-67d11e8a56c2,control,2020-07-03,15,SNE-LX1,6,Chrome Mobile WebView,0,0
c9ec6a32-05b1-4624-8eca-d3339273f21f,control,2020-07-09,17,Samsung SM-G973F,6,Samsung Internet,0,0
c9fb54ef-0e0d-432a-9a2c-65cf286fc6ab,exposed,2020-07-03,11,iPhone,5,Mobile Safari,0,0
ca0bd2df-bfc5-44e3-9e15-071edea1f2c7,exposed,2020-07-09,13,POT-LX1,6,Chrome Mobile WebView,0,0
ca1201ef-df76-4b05-a836-26a557a9bd26,control,2020-07-09,15,Generic Smartphone,6,Chrome Mobile,0,0
ca175f35-8c57-4289-a3c5-c86b1dd54082,exposed,2020-07-06,5,Nokia$2$3,6,Chrome Mobile WebView,0,0
ca1c04ed-11aa-4ab2-95c3-39ec799d76b3,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
ca1f5c6e-0f0e-47d8-93aa-a8e2e686fb71,exposed,2020-07-05,20,Samsung SM-J500FN,6,Chrome Mobile,0,0
ca409967-fc97-4cff-b87f-64d5e007eeab,control,2020-07-09,6,iPhone,5,Mobile Safari,0,0
ca40ef18-9fcb-42bd-b7c0-df060fc16f03,control,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
ca523b09-a9ad-40d6-8289-011a792a98bb,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
ca52c361-2cb1-4b7f-a821-e1d76594cdf9,exposed,2020-07-06,1,Generic Smartphone,6,Chrome Mobile,0,0
ca54cba3-cb78-423f-a1fc-2be385a556a0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
ca64d460-ff2a-4b69-bb7a-c45e312501a7,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
ca653b12-01cd-474f-a0ad-aa00d7cbdf60,exposed,2020-07-04,20,Samsung SM-G361F,6,Chrome Mobile WebView,0,0
ca6a66af-031b-43df-914c-4f69877539f9,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
ca7c158f-7eff-41f1-bf6c-3759307ab62f,control,2020-07-03,15,Nokia$2$3,6,Chrome Mobile WebView,0,0
ca878b18-ab80-41f7-8b70-c2dad7fdcb12,exposed,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,0,0
ca87e00d-66b5-48b0-b13c-21c3ebfa0c8f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
ca887d3f-89e5-49c6-a50c-68f8f2e361c8,exposed,2020-07-03,8,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
ca8e697e-1644-416e-a3d5-dc67c107d404,control,2020-07-04,15,iPhone,5,Mobile Safari,0,0
ca92d4f9-720e-4bbe-b932-cef0c37dc330,control,2020-07-10,17,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
ca9707ed-335d-455e-ad64-ebb6f8c235de,exposed,2020-07-03,6,iPhone,5,Mobile Safari,0,0
ca9a6568-3566-45ae-a4ae-d1dab3269b3e,control,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
cababd70-bdff-445a-972e-af144948cc53,control,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,0,0
cabe4f00-c090-4efc-9358-f7a2b5bcd40d,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
cac88933-0f45-4aaa-8b4e-a9a95ccd440e,exposed,2020-07-10,5,Pixel 3a,6,Chrome Mobile WebView,0,0
cad91210-c4fd-48ab-bc80-02730d1a06c6,control,2020-07-10,1,iPhone,5,Mobile Safari,0,0
cadad312-3ebe-4777-a1e3-42bd3f87957f,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
cadbb2ef-df9c-4928-9128-b1eae4740f78,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
caf26d9e-aec7-47e1-8272-89e4b5dfd701,control,2020-07-10,16,Samsung SM-G950F,6,Samsung Internet,0,0
cafd2cae-9dec-40bb-b314-ec15ddcf7af5,control,2020-07-03,15,OnePlus ONEPLUS A6013,6,Facebook,0,0
cb0673b9-abe6-49ec-8521-105f1a013547,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
cb15a48d-727f-4a1d-899f-bf37bd3ee2b9,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
cb17137d-e6fd-4783-9ae6-caf1c8937a72,control,2020-07-03,15,Samsung SM-G970F,6,Samsung Internet,0,0
cb178faa-d9ec-4838-bbea-fd538c20db65,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
cb22ef93-7936-48d9-ba71-8dc0a0783020,exposed,2020-07-08,15,G3221,6,Facebook,0,0
cb23eff9-8cc7-4db6-8667-8f5bdc7dd295,exposed,2020-07-06,1,Generic Smartphone,6,Chrome Mobile,0,0
cb267d19-6edb-4f3d-96ef-7ebe974e1fbb,control,2020-07-04,2,Samsung SM-G930T,6,Facebook,0,0
cb2f90a6-48a5-4715-a38d-1108a8a3c4a0,exposed,2020-07-06,3,Generic Smartphone,6,Chrome Mobile,0,0
cb312612-d210-47e7-849b-06e7cc29dd43,control,2020-07-08,1,Samsung SM-A105FN,6,Samsung Internet,0,0
cb325b48-a772-4836-9054-c4bf3ed389db,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
cb37aec8-a856-4646-bd9e-1b1320bbd63c,exposed,2020-07-08,3,Generic Smartphone,6,Chrome Mobile,0,0
cb395e1f-2bac-4470-b904-8d7f12808295,control,2020-07-10,11,Generic Smartphone,6,Chrome Mobile,0,0
cb42ee6b-fcbd-4da0-9df5-2dafe71e2b90,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
cb435cf3-e050-4a8f-a44a-66ed7ea46e36,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,1,0
cb47ec5c-a423-450e-aede-5dad402ba4c3,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
cb4ae79a-1fe5-4e69-97b5-be40058eccb8,control,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,0
cb4ff8f1-8ac6-490e-bcc9-5c0e013af6eb,control,2020-07-05,11,Samsung SM-G975F,6,Samsung Internet,0,0
cb50d3f1-31c6-4737-b822-50bb14b50d73,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
cb53b82a-aa6c-47fd-a9e7-0d70449a034e,exposed,2020-07-06,9,Samsung SM-J510GN,6,Chrome Mobile WebView,0,0
cb5daf2f-2bcf-4410-92e9-bc9945145bfc,control,2020-07-04,11,iPhone,5,Mobile Safari,0,1
cb6a6ceb-b336-430e-b02c-67fcadf80ceb,exposed,2020-07-09,14,Samsung SM-J330FN,6,Samsung Internet,0,0
cb7bc862-10c1-44aa-96c8-fee5377d5d42,exposed,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
cb7d4819-501d-471c-ad2b-f4f945eb411e,control,2020-07-09,19,Samsung SM-G960F,6,Samsung Internet,1,0
cb85a2b6-84f0-46e3-8f36-43eacc69df74,control,2020-07-05,17,Samsung SM-A202F,6,Samsung Internet,0,0
cb8776da-f696-4641-a446-c83897ac0e5f,control,2020-07-04,17,Generic Smartphone,6,Chrome Mobile,0,0
cb900a89-a572-43e0-a342-2555ea0a58af,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile WebView,1,0
cb9fa20d-8c66-48ed-8fff-c3541fb28f83,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,0,0
cba4999f-c1ab-43e2-b1ee-4e7bb9ff5251,exposed,2020-07-09,21,Samsung SM-G960F,6,Chrome Mobile WebView,1,0
cba5d5f9-1b58-47c9-a9a1-bd0b7ddc2107,control,2020-07-10,1,POT-LX1,6,Facebook,1,0
cba65315-4a57-4ab5-b364-042dd8ac8b36,exposed,2020-07-09,9,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
cbab2100-b881-4f72-b5d7-2ffbb2cb53a9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
cbb2d46a-e9cf-4c50-8486-a46f2fc082ec,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
cbb8e546-f2e2-48a2-9a5d-1b3fa7bda854,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
cbc921b5-1836-468e-891d-2ff26bd3ddd9,control,2020-07-03,15,Samsung SM-G950F,6,Facebook,0,0
cbcb3b07-f999-49ea-a1f7-00d3df175c1f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
cbcd3a56-0237-4fc4-8e6f-4872c749b55a,exposed,2020-07-06,0,Samsung SM-G970F,6,Samsung Internet,0,0
cbcf1684-a75f-43df-84e3-31374d3ed361,control,2020-07-08,22,iPhone,5,Mobile Safari UI/WKWebView,0,0
cbd3b031-39f6-4fc0-914c-7eefff97abda,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
cbd7a5eb-9359-40f9-a8cb-eaf1788886a0,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,1
cbf6b1ee-8d9b-4dc5-a958-309b13d982ea,control,2020-07-08,8,Samsung SM-G986B,6,Facebook,0,0
cc079e1e-1a13-4569-adbc-7747ab65a712,exposed,2020-07-08,16,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
cc119b42-1fc8-48d3-94f5-fa0fbf510488,exposed,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,0,0
cc15d31c-3fdc-4446-905a-3fb8c6822f9f,control,2020-07-05,4,iPhone,5,Mobile Safari,0,0
cc1cf1a6-f727-4491-88d6-327de91cd6bf,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
cc2682b8-9a97-43b0-9689-9bd839302d76,control,2020-07-10,6,XT1032,6,Chrome Mobile WebView,0,0
cc35027c-4113-4b3d-809d-659083a91d13,exposed,2020-07-03,9,Generic Smartphone,6,Chrome Mobile,0,1
cc369baa-5211-45c0-a0ee-2af4d397d87c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
cc51e191-0955-4cf8-be9c-79181ba441e9,control,2020-07-03,15,Samsung SM-G981B,6,Facebook,0,0
cc5dcc73-6b42-4dd9-a43c-5cbea6428bbb,exposed,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,1,0
cc6ccd23-51af-440b-84e3-ab1551b9cb40,exposed,2020-07-04,3,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
cc8d3335-7e93-4ff8-b7ea-c9c2ab019bee,exposed,2020-07-10,1,Generic Smartphone,6,Chrome Mobile,0,0
cc8dec9a-281a-4828-8abf-38245f2220ee,exposed,2020-07-04,5,OnePlus ONE A2003,6,Chrome Mobile WebView,0,0
cc906aa4-643c-4c0a-970c-ce9c3c2617cf,control,2020-07-03,15,Samsung SM-G361F,6,Chrome Mobile WebView,0,0
cc92285b-fc81-4769-be66-636259eec1b2,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
cc995551-0f28-4321-b1fe-9bd8e4e38ddb,exposed,2020-07-08,10,Generic Smartphone,6,Chrome Mobile,0,0
cc9e2957-849a-459e-aa65-e2f6ed5b0283,exposed,2020-07-05,18,Nokia undefined$2$3,6,Chrome Mobile,0,0
cca456fd-99dd-4b5b-85f0-2a7d9d3cbb30,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
cca8a3c4-a143-4236-8aa0-bb8c1c218155,exposed,2020-07-06,5,Samsung SM-J330FN,6,Samsung Internet,0,1
ccb0ad7e-b409-40f8-a134-8bfc0ab7636c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
ccb1016c-c730-48fd-ad61-b4f5ec50bb44,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
ccb533c8-ac23-4441-9120-bc84f58bbfc8,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
